Asset_ID,Category,Monetization,Start_Date,Revenue_Date,Daily_Revenue
IP-0209,Finance & Business,Subscriptions,2025-02-19,2025-04-06,4.71
IP-0209,Finance & Business,Subscriptions,2025-02-19,2025-04-07,4.71
IP-0209,Finance & Business,Subscriptions,2025-02-19,2025-04-08,4.71
IP-0209,Finance & Business,Subscriptions,2025-02-19,2025-04-09,4.71
IP-0209,Finance & Business,Subscriptions,2025-02-19,2025-04-10,4.71
IP-0209,Finance & Business,Subscriptions,2025-02-19,2025-04-11,4.71
IP-0210,Gaming,Staking,2025-02-19,2025-02-19,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-20,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-21,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-22,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-23,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-24,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-25,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-26,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-27,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-02-28,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-01,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-02,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-03,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-04,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-05,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-06,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-07,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-08,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-09,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-10,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-11,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-12,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-13,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-14,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-15,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-16,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-17,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-18,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-19,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-20,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-21,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-22,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-23,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-24,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-25,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-26,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-27,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-28,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-29,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-30,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-03-31,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-01,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-02,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-03,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-04,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-05,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-06,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-07,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-08,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-09,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-10,2.83
IP-0210,Gaming,Staking,2025-02-19,2025-04-11,2.83
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-19,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-20,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-21,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-22,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-23,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-24,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-25,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-26,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-27,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-02-28,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-01,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-02,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-03,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-04,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-05,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-06,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-07,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-08,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-09,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-10,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-11,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-12,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-13,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-14,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-15,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-16,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-17,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-18,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-19,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-20,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-21,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-22,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-23,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-24,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-25,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-26,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-27,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-28,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-29,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-30,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-03-31,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-01,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-02,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-03,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-04,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-05,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-06,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-07,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-08,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-09,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-10,3.98
IP-0211,Lifestyle,Licensing,2025-02-19,2025-04-11,3.98
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-20,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-21,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-22,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-23,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-24,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-25,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-26,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-27,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-02-28,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-01,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-02,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-03,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-04,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-05,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-06,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-07,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-08,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-09,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-10,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-11,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-12,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-13,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-14,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-15,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-16,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-17,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-18,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-19,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-20,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-21,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-22,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-23,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-24,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-25,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-26,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-27,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-28,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-29,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-30,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-03-31,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-01,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-02,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-03,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-04,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-05,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-06,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-07,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-08,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-09,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-10,4.26
IP-0212,Health & Wellness,Licensing,2025-02-20,2025-04-11,4.26
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-20,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-21,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-22,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-23,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-24,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-25,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-26,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-27,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-02-28,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-01,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-02,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-03,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-04,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-05,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-06,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-07,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-08,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-09,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-10,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-11,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-12,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-13,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-14,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-15,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-16,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-17,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-18,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-19,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-20,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-21,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-22,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-23,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-24,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-25,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-26,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-27,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-28,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-29,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-30,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-03-31,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-01,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-02,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-03,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-04,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-05,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-06,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-07,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-08,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-09,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-10,4.54
IP-0212,Health & Wellness,Subscriptions,2025-02-20,2025-04-11,4.54
IP-0213,Technology,Licensing,2025-02-20,2025-02-20,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-21,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-22,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-23,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-24,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-25,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-26,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-27,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-02-28,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-01,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-02,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-03,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-04,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-05,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-06,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-07,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-08,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-09,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-10,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-11,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-12,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-13,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-14,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-15,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-16,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-17,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-18,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-19,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-20,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-21,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-22,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-23,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-24,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-25,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-26,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-27,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-28,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-29,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-30,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-03-31,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-01,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-02,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-03,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-04,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-05,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-06,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-07,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-08,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-09,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-10,2.56
IP-0213,Technology,Licensing,2025-02-20,2025-04-11,2.56
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-20,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-21,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-22,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-23,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-24,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-25,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-26,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-27,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-02-28,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-01,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-02,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-03,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-04,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-05,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-06,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-07,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-08,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-09,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-10,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-11,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-12,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-13,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-14,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-15,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-16,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-17,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-18,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-19,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-20,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-21,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-22,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-23,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-24,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-25,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-26,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-27,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-28,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-29,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-30,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-03-31,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-01,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-02,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-03,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-04,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-05,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-06,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-07,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-08,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-09,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-10,3.7
IP-0213,Technology,Subscriptions,2025-02-20,2025-04-11,3.7
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-20,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-21,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-22,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-23,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-24,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-25,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-26,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-27,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-02-28,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-01,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-02,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-03,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-04,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-05,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-06,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-07,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-08,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-09,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-10,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-11,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-12,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-13,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-14,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-15,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-16,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-17,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-18,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-19,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-20,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-21,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-22,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-23,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-24,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-25,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-26,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-27,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-28,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-29,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-30,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-03-31,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-01,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-02,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-03,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-04,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-05,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-06,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-07,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-08,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-09,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-10,3.93
IP-0214,Lifestyle,Advertising,2025-02-20,2025-04-11,3.93
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-20,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-21,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-22,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-23,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-24,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-25,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-26,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-27,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-02-28,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-01,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-02,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-03,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-04,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-05,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-06,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-07,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-08,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-09,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-10,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-11,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-12,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-13,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-14,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-15,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-16,1.08
IP-0215,Publishing,Subscriptions,2025-02-20,2025-03-17,1.08
