Date,Category,Monetization,Asset_Count,Avg_Value,Total_Value
2025-02-25,Politics & News,Licensing,13,120.61,1567.93
2025-02-25,Politics & News,Subscriptions,13,82.59,1073.67
2025-02-26,Publishing,Advertising,10,94.79,947.9
2025-02-26,Publishing,Staking,10,32.21,322.1
2025-02-26,Publishing,Licensing,13,64.93,844.09
2025-02-26,Publishing,Subscriptions,8,39.44,315.52
2025-02-26,Media & Entertainment,Advertising,9,85.02,765.18
2025-02-26,Media & Entertainment,Staking,11,49.76,547.36
2025-02-26,Media & Entertainment,Licensing,7,50.19,351.33
2025-02-26,Media & Entertainment,Subscriptions,12,66.63,799.56
2025-02-26,Knowledge & Utilities,Advertising,13,62.41,811.33
2025-02-26,Knowledge & Utilities,Staking,9,47.42,426.78
2025-02-26,Knowledge & Utilities,Licensing,8,28.97,231.76
2025-02-26,Knowledge & Utilities,Subscriptions,13,122.3,1589.9
2025-02-26,Gaming,Advertising,12,37.07,444.84
2025-02-26,Gaming,Staking,11,31.55,347.05
2025-02-26,Gaming,Licensing,12,68.17,818.04
2025-02-26,Gaming,Subscriptions,9,73.2,658.8
2025-02-26,Education,Advertising,9,79.6,716.4
2025-02-26,Education,Staking,13,72.94,948.22
2025-02-26,Education,Licensing,13,78.52,1020.76
2025-02-26,Education,Subscriptions,11,115.67,1272.37
2025-02-26,Health & Wellness,Advertising,8,107.3,858.4
2025-02-26,Health & Wellness,Staking,13,39.28,510.64
2025-02-26,Health & Wellness,Licensing,8,86.21,689.68
2025-02-26,Health & Wellness,Subscriptions,11,79.32,872.52
2025-02-26,Finance & Business,Advertising,10,93.42,934.2
2025-02-26,Finance & Business,Staking,11,29.51,324.61
2025-02-26,Finance & Business,Licensing,8,109.14,873.12
2025-02-26,Finance & Business,Subscriptions,10,75.28,752.8
2025-02-26,Lifestyle,Advertising,10,95.32,953.2
2025-02-26,Lifestyle,Staking,9,75.75,681.75
2025-02-26,Lifestyle,Licensing,8,83.81,670.48
2025-02-26,Lifestyle,Subscriptions,9,41.58,374.22
2025-02-26,Technology,Advertising,11,107.66,1184.26
2025-02-26,Technology,Staking,11,84.18,925.98
2025-02-26,Technology,Licensing,9,37.31,335.79
2025-02-26,Technology,Subscriptions,8,25.06,200.48
2025-02-26,Politics & News,Advertising,7,60.15,421.05
2025-02-26,Politics & News,Staking,10,32.41,324.1
2025-02-26,Politics & News,Licensing,8,72.14,577.12
2025-02-26,Politics & News,Subscriptions,9,110.87,997.83
2025-02-27,Publishing,Advertising,9,110.28,992.52
2025-02-27,Publishing,Staking,8,63.87,510.96
2025-02-27,Publishing,Licensing,14,80.65,1129.1
2025-02-27,Publishing,Subscriptions,11,100.12,1101.32
2025-02-27,Media & Entertainment,Advertising,12,110.54,1326.48
2025-02-27,Media & Entertainment,Staking,13,122.55,1593.15
2025-02-27,Media & Entertainment,Licensing,9,25.27,227.43
2025-02-27,Media & Entertainment,Subscriptions,9,29.23,263.07
2025-02-27,Knowledge & Utilities,Advertising,8,120.58,964.64
2025-02-27,Knowledge & Utilities,Staking,8,39.88,319.04
2025-02-27,Knowledge & Utilities,Licensing,13,104.31,1356.03
2025-02-27,Knowledge & Utilities,Subscriptions,9,89.87,808.83
2025-02-27,Gaming,Advertising,7,71.16,498.12
2025-02-27,Gaming,Staking,13,49.91,648.83
2025-02-27,Gaming,Licensing,10,58.93,589.3
2025-02-27,Gaming,Subscriptions,7,45.47,318.29
2025-02-27,Education,Advertising,10,117.15,1171.5
2025-02-27,Education,Staking,10,92.44,924.4
2025-02-27,Education,Licensing,7,59.07,413.49
2025-02-27,Education,Subscriptions,11,54.6,600.6
2025-02-27,Health & Wellness,Advertising,10,79.72,797.2
2025-02-27,Health & Wellness,Staking,13,72.31,940.03
2025-02-27,Health & Wellness,Licensing,13,77.42,1006.46
2025-02-27,Health & Wellness,Subscriptions,14,115.68,1619.52
2025-02-27,Finance & Business,Advertising,12,98.42,1181.04
2025-02-27,Finance & Business,Staking,8,66.36,530.88
2025-02-27,Finance & Business,Licensing,10,88.33,883.3
2025-02-27,Finance & Business,Subscriptions,11,71.6,787.6
2025-02-27,Lifestyle,Advertising,13,65.39,850.07
2025-02-27,Lifestyle,Staking,11,67.03,737.33
2025-02-27,Lifestyle,Licensing,8,34.61,276.88
2025-02-27,Lifestyle,Subscriptions,8,82.62,660.96
2025-02-27,Technology,Advertising,10,40.67,406.7
2025-02-27,Technology,Staking,8,95.69,765.52
2025-02-27,Technology,Licensing,11,37.44,411.84
2025-02-27,Technology,Subscriptions,9,81.02,729.18
2025-02-27,Politics & News,Advertising,11,47.07,517.77
2025-02-27,Politics & News,Staking,13,122.29,1589.77
2025-02-27,Politics & News,Licensing,12,116.38,1396.56
2025-02-27,Politics & News,Subscriptions,12,63.54,762.48
2025-02-28,Publishing,Advertising,14,116.85,1635.9
2025-02-28,Publishing,Staking,10,44.77,447.7
2025-02-28,Publishing,Licensing,10,71.04,710.4
2025-02-28,Publishing,Subscriptions,13,76.39,993.07
2025-02-28,Media & Entertainment,Advertising,11,31.21,343.31
2025-02-28,Media & Entertainment,Staking,7,93.65,655.55
2025-02-28,Media & Entertainment,Licensing,10,121.86,1218.6
2025-02-28,Media & Entertainment,Subscriptions,13,57.05,741.65
2025-02-28,Knowledge & Utilities,Advertising,13,86.95,1130.35
2025-02-28,Knowledge & Utilities,Staking,7,122.2,855.4
2025-02-28,Knowledge & Utilities,Licensing,13,82.57,1073.41
2025-02-28,Knowledge & Utilities,Subscriptions,8,43.86,350.88
2025-02-28,Gaming,Advertising,9,68.65,617.85
2025-02-28,Gaming,Staking,12,45.94,551.28
2025-02-28,Gaming,Licensing,10,56.83,568.3
2025-02-28,Gaming,Subscriptions,10,78.4,784.0
2025-02-28,Education,Advertising,7,83.1,581.7
2025-02-28,Education,Staking,9,96.2,865.8
2025-02-28,Education,Licensing,14,37.54,525.56
2025-02-28,Education,Subscriptions,7,59.85,418.95
2025-02-28,Health & Wellness,Advertising,14,88.39,1237.46
2025-02-28,Health & Wellness,Staking,10,120.0,1200.0
2025-02-28,Health & Wellness,Licensing,9,112.1,1008.9
2025-02-28,Health & Wellness,Subscriptions,9,51.33,461.97
2025-02-28,Finance & Business,Advertising,14,52.62,736.68
2025-02-28,Finance & Business,Staking,10,88.19,881.9
2025-02-28,Finance & Business,Licensing,11,117.14,1288.54
2025-02-28,Finance & Business,Subscriptions,10,50.94,509.4
2025-02-28,Lifestyle,Advertising,13,94.32,1226.16
2025-02-28,Lifestyle,Staking,9,94.95,854.55
2025-02-28,Lifestyle,Licensing,9,51.5,463.5
2025-02-28,Lifestyle,Subscriptions,7,65.65,459.55
2025-02-28,Technology,Advertising,8,34.01,272.08
2025-02-28,Technology,Staking,13,30.14,391.82
2025-02-28,Technology,Licensing,8,74.66,597.28
2025-02-28,Technology,Subscriptions,8,89.0,712.0
2025-02-28,Politics & News,Advertising,14,114.43,1602.02
2025-02-28,Politics & News,Staking,10,42.47,424.7
2025-02-28,Politics & News,Licensing,11,70.44,774.84
2025-02-28,Politics & News,Subscriptions,11,107.71,1184.81
2025-03-01,Publishing,Advertising,13,28.29,367.77
2025-03-01,Publishing,Staking,14,112.53,1575.42
2025-03-01,Publishing,Licensing,12,99.89,1198.68
2025-03-01,Publishing,Subscriptions,11,67.69,744.59
2025-03-01,Media & Entertainment,Advertising,13,75.89,986.57
2025-03-01,Media & Entertainment,Staking,8,92.73,741.84
2025-03-01,Media & Entertainment,Licensing,12,56.54,678.48
2025-03-01,Media & Entertainment,Subscriptions,11,100.41,1104.51
2025-03-01,Knowledge & Utilities,Advertising,13,88.69,1152.97
2025-03-01,Knowledge & Utilities,Staking,9,46.29,416.61
2025-03-01,Knowledge & Utilities,Licensing,13,40.49,526.37
2025-03-01,Knowledge & Utilities,Subscriptions,11,46.23,508.53
2025-03-01,Gaming,Advertising,11,78.72,865.92
2025-03-01,Gaming,Staking,11,53.09,583.99
2025-03-01,Gaming,Licensing,8,111.85,894.8
2025-03-01,Gaming,Subscriptions,13,109.93,1429.09
2025-03-01,Education,Advertising,8,78.12,624.96
2025-03-01,Education,Staking,13,57.78,751.14
2025-03-01,Education,Licensing,10,71.93,719.3
2025-03-01,Education,Subscriptions,8,47.29,378.32
2025-03-01,Health & Wellness,Advertising,11,58.42,642.62
2025-03-01,Health & Wellness,Staking,8,41.11,328.88
2025-03-01,Health & Wellness,Licensing,11,82.34,905.74
2025-03-01,Health & Wellness,Subscriptions,10,58.02,580.2
2025-03-01,Finance & Business,Advertising,11,60.18,661.98
2025-03-01,Finance & Business,Staking,11,78.58,864.38
2025-03-01,Finance & Business,Licensing,10,117.57,1175.7
2025-03-01,Finance & Business,Subscriptions,11,93.29,1026.19
2025-03-01,Lifestyle,Advertising,10,95.87,958.7
2025-03-01,Lifestyle,Staking,7,105.96,741.72
2025-03-01,Lifestyle,Licensing,12,102.6,1231.2
2025-03-01,Lifestyle,Subscriptions,8,41.74,333.92
2025-03-01,Technology,Advertising,10,46.59,465.9
2025-03-01,Technology,Staking,7,61.82,432.74
2025-03-01,Technology,Licensing,13,108.64,1412.32
2025-03-01,Technology,Subscriptions,13,57.67,749.71
2025-03-01,Politics & News,Advertising,13,57.46,746.98
2025-03-01,Politics & News,Staking,13,87.63,1139.19
2025-03-01,Politics & News,Licensing,8,25.52,204.16
2025-03-01,Politics & News,Subscriptions,12,34.24,410.88
2025-03-02,Publishing,Advertising,11,93.28,1026.08
2025-03-02,Publishing,Staking,11,112.03,1232.33
2025-03-02,Publishing,Licensing,12,104.55,1254.6
2025-03-02,Publishing,Subscriptions,12,75.84,910.08
2025-03-02,Media & Entertainment,Advertising,8,56.02,448.16
2025-03-02,Media & Entertainment,Staking,12,103.19,1238.28
2025-03-02,Media & Entertainment,Licensing,8,44.84,358.72
2025-03-02,Media & Entertainment,Subscriptions,11,75.42,829.62
2025-03-02,Knowledge & Utilities,Advertising,12,119.12,1429.44
2025-03-02,Knowledge & Utilities,Staking,9,62.53,562.77
2025-03-02,Knowledge & Utilities,Licensing,13,51.54,670.02
2025-03-02,Knowledge & Utilities,Subscriptions,12,77.73,932.76
2025-03-02,Gaming,Advertising,13,106.62,1386.06
2025-03-02,Gaming,Staking,9,97.29,875.61
2025-03-02,Gaming,Licensing,11,34.64,381.04
2025-03-02,Gaming,Subscriptions,14,73.81,1033.34
2025-03-02,Education,Advertising,12,36.65,439.8
2025-03-02,Education,Staking,7,96.26,673.82
2025-03-02,Education,Licensing,7,81.23,568.61
2025-03-02,Education,Subscriptions,9,50.12,451.08
2025-03-02,Health & Wellness,Advertising,7,61.29,429.03
2025-03-02,Health & Wellness,Staking,10,102.97,1029.7
2025-03-02,Health & Wellness,Licensing,9,29.98,269.82
2025-03-02,Health & Wellness,Subscriptions,12,69.09,829.08
2025-03-02,Finance & Business,Advertising,8,31.63,253.04
2025-03-02,Finance & Business,Staking,9,86.7,780.3
2025-03-02,Finance & Business,Licensing,14,96.39,1349.46
2025-03-02,Finance & Business,Subscriptions,11,50.5,555.5
2025-03-02,Lifestyle,Advertising,12,49.44,593.28
2025-03-02,Lifestyle,Staking,8,95.78,766.24
2025-03-02,Lifestyle,Licensing,11,32.32,355.52
2025-03-02,Lifestyle,Subscriptions,14,95.16,1332.24
2025-03-02,Technology,Advertising,10,95.54,955.4
2025-03-02,Technology,Staking,8,41.28,330.24
2025-03-02,Technology,Licensing,11,95.56,1051.16
2025-03-02,Technology,Subscriptions,10,44.95,449.5
2025-03-02,Politics & News,Advertising,12,68.23,818.76
2025-03-02,Politics & News,Staking,11,42.17,463.87
2025-03-02,Politics & News,Licensing,14,47.2,660.8
2025-03-02,Politics & News,Subscriptions,8,82.5,660.0
2025-03-03,Publishing,Advertising,10,72.89,728.9
2025-03-03,Publishing,Staking,9,94.9,854.1
2025-03-03,Publishing,Licensing,12,95.03,1140.36
2025-03-03,Publishing,Subscriptions,9,69.96,629.64
2025-03-03,Media & Entertainment,Advertising,8,42.18,337.44
2025-03-03,Media & Entertainment,Staking,14,121.09,1695.26
2025-03-03,Media & Entertainment,Licensing,12,43.94,527.28
2025-03-03,Media & Entertainment,Subscriptions,9,97.16,874.44
2025-03-03,Knowledge & Utilities,Advertising,13,45.51,591.63
2025-03-03,Knowledge & Utilities,Staking,13,74.01,962.13
2025-03-03,Knowledge & Utilities,Licensing,7,73.86,517.02
2025-03-03,Knowledge & Utilities,Subscriptions,13,56.41,733.33
2025-03-03,Gaming,Advertising,14,82.42,1153.88
2025-03-03,Gaming,Staking,8,92.11,736.88
2025-03-03,Gaming,Licensing,10,84.58,845.8
2025-03-03,Gaming,Subscriptions,12,115.73,1388.76
2025-03-03,Education,Advertising,11,107.85,1186.35
2025-03-03,Education,Staking,12,45.4,544.8
2025-03-03,Education,Licensing,13,89.35,1161.55
2025-03-03,Education,Subscriptions,14,89.01,1246.14
2025-03-03,Health & Wellness,Advertising,11,78.83,867.13
2025-03-03,Health & Wellness,Staking,14,95.47,1336.58
2025-03-03,Health & Wellness,Licensing,14,118.8,1663.2
2025-03-03,Health & Wellness,Subscriptions,14,30.13,421.82
2025-03-03,Finance & Business,Advertising,8,39.4,315.2
2025-03-03,Finance & Business,Staking,13,39.71,516.23
2025-03-03,Finance & Business,Licensing,11,44.7,491.7
2025-03-03,Finance & Business,Subscriptions,14,56.82,795.48
2025-03-03,Lifestyle,Advertising,14,123.88,1734.32
2025-03-03,Lifestyle,Staking,9,90.85,817.65
2025-03-03,Lifestyle,Licensing,7,46.84,327.88
2025-03-03,Lifestyle,Subscriptions,9,55.87,502.83
2025-03-03,Technology,Advertising,10,90.49,904.9
2025-03-03,Technology,Staking,11,59.3,652.3
2025-03-03,Technology,Licensing,10,94.22,942.2
2025-03-03,Technology,Subscriptions,14,38.93,545.02
2025-03-03,Politics & News,Advertising,8,105.76,846.08
2025-03-03,Politics & News,Staking,8,30.14,241.12
2025-03-03,Politics & News,Licensing,12,52.28,627.36
2025-03-03,Politics & News,Subscriptions,8,72.62,580.96
2025-03-04,Publishing,Advertising,11,56.33,619.63
2025-03-04,Publishing,Staking,10,69.11,691.1
2025-03-04,Publishing,Licensing,8,37.68,301.44
2025-03-04,Publishing,Subscriptions,12,54.38,652.56
2025-03-04,Media & Entertainment,Advertising,13,51.65,671.45
2025-03-04,Media & Entertainment,Staking,11,107.72,1184.92
2025-03-04,Media & Entertainment,Licensing,10,28.16,281.6
2025-03-04,Media & Entertainment,Subscriptions,10,122.76,1227.6
2025-03-04,Knowledge & Utilities,Advertising,9,32.3,290.7
2025-03-04,Knowledge & Utilities,Staking,14,75.7,1059.8
2025-03-04,Knowledge & Utilities,Licensing,15,28.31,424.65
2025-03-04,Knowledge & Utilities,Subscriptions,14,69.34,970.76
2025-03-04,Gaming,Advertising,14,106.16,1486.24
2025-03-04,Gaming,Staking,14,81.64,1142.96
2025-03-04,Gaming,Licensing,15,69.0,1035.0
2025-03-04,Gaming,Subscriptions,9,39.61,356.49
2025-03-04,Education,Advertising,8,67.43,539.44
2025-03-04,Education,Staking,8,83.03,664.24
2025-03-04,Education,Licensing,12,32.0,384.0
2025-03-04,Education,Subscriptions,14,98.25,1375.5
2025-03-04,Health & Wellness,Advertising,9,121.72,1095.48
2025-03-04,Health & Wellness,Staking,8,35.32,282.56
2025-03-04,Health & Wellness,Licensing,9,94.88,853.92
2025-03-04,Health & Wellness,Subscriptions,9,114.84,1033.56
2025-03-04,Finance & Business,Advertising,12,75.4,904.8
2025-03-04,Finance & Business,Staking,14,60.87,852.18
2025-03-04,Finance & Business,Licensing,12,116.89,1402.68
2025-03-04,Finance & Business,Subscriptions,10,102.86,1028.6
2025-03-04,Lifestyle,Advertising,10,69.08,690.8
2025-03-04,Lifestyle,Staking,9,74.3,668.7
2025-03-04,Lifestyle,Licensing,7,79.32,555.24
2025-03-04,Lifestyle,Subscriptions,8,43.45,347.6
2025-03-04,Technology,Advertising,9,58.29,524.61
2025-03-04,Technology,Staking,11,86.97,956.67
2025-03-04,Technology,Licensing,7,26.49,185.43
2025-03-04,Technology,Subscriptions,8,38.76,310.08
2025-03-04,Politics & News,Advertising,14,77.79,1089.06
2025-03-04,Politics & News,Staking,12,33.56,402.72
2025-03-04,Politics & News,Licensing,8,89.59,716.72
2025-03-04,Politics & News,Subscriptions,14,72.22,1011.08
2025-03-05,Publishing,Advertising,10,35.13,351.3
2025-03-05,Publishing,Staking,15,75.83,1137.45
2025-03-05,Publishing,Licensing,13,54.1,703.3
2025-03-05,Publishing,Subscriptions,13,34.21,444.73
2025-03-05,Media & Entertainment,Advertising,10,89.86,898.6
2025-03-05,Media & Entertainment,Staking,12,108.99,1307.88
2025-03-05,Media & Entertainment,Licensing,8,104.62,836.96
2025-03-05,Media & Entertainment,Subscriptions,10,38.2,382.0
2025-03-05,Knowledge & Utilities,Advertising,8,118.18,945.44
2025-03-05,Knowledge & Utilities,Staking,13,73.92,960.96
2025-03-05,Knowledge & Utilities,Licensing,9,83.17,748.53
2025-03-05,Knowledge & Utilities,Subscriptions,14,69.22,969.08
2025-03-05,Gaming,Advertising,14,52.73,738.22
2025-03-05,Gaming,Staking,13,47.2,613.6
2025-03-05,Gaming,Licensing,14,98.95,1385.3
2025-03-05,Gaming,Subscriptions,13,84.57,1099.41
2025-03-05,Education,Advertising,10,41.29,412.9
2025-03-05,Education,Staking,10,26.74,267.4
2025-03-05,Education,Licensing,9,69.56,626.04
2025-03-05,Education,Subscriptions,13,121.79,1583.27
2025-03-05,Health & Wellness,Advertising,13,112.3,1459.9
2025-03-05,Health & Wellness,Staking,7,107.71,753.97
2025-03-05,Health & Wellness,Licensing,9,90.84,817.56
2025-03-05,Health & Wellness,Subscriptions,10,52.8,528.0
2025-03-05,Finance & Business,Advertising,9,116.3,1046.7
2025-03-05,Finance & Business,Staking,8,32.45,259.6
2025-03-05,Finance & Business,Licensing,14,111.48,1560.72
2025-03-05,Finance & Business,Subscriptions,12,42.29,507.48
2025-03-05,Lifestyle,Advertising,8,117.86,942.88
2025-03-05,Lifestyle,Staking,8,50.54,404.32
2025-03-05,Lifestyle,Licensing,11,119.37,1313.07
2025-03-05,Lifestyle,Subscriptions,7,99.75,698.25
2025-03-05,Technology,Advertising,10,31.38,313.8
2025-03-05,Technology,Staking,9,97.96,881.64
2025-03-05,Technology,Licensing,9,67.57,608.13
2025-03-05,Technology,Subscriptions,13,37.67,489.71
2025-03-05,Politics & News,Advertising,15,29.84,447.6
2025-03-05,Politics & News,Staking,11,74.56,820.16
2025-03-05,Politics & News,Licensing,8,122.93,983.44
2025-03-05,Politics & News,Subscriptions,13,37.32,485.16
2025-03-06,Publishing,Advertising,12,43.57,522.84
2025-03-06,Publishing,Staking,9,102.89,926.01
2025-03-06,Publishing,Licensing,7,64.97,454.79
2025-03-06,Publishing,Subscriptions,8,89.12,712.96
2025-03-06,Media & Entertainment,Advertising,11,109.82,1208.02
2025-03-06,Media & Entertainment,Staking,14,63.48,888.72
2025-03-06,Media & Entertainment,Licensing,10,39.76,397.6
2025-03-06,Media & Entertainment,Subscriptions,14,117.31,1642.34
2025-03-06,Knowledge & Utilities,Advertising,8,102.04,816.32
2025-03-06,Knowledge & Utilities,Staking,12,69.55,834.6
2025-03-06,Knowledge & Utilities,Licensing,11,36.14,397.54
2025-03-06,Knowledge & Utilities,Subscriptions,11,91.64,1008.04
2025-03-06,Gaming,Advertising,12,41.42,497.04
2025-03-06,Gaming,Staking,10,104.46,1044.6
2025-03-06,Gaming,Licensing,13,73.01,949.13
2025-03-06,Gaming,Subscriptions,15,33.31,499.65
2025-03-06,Education,Advertising,11,91.87,1010.57
2025-03-06,Education,Staking,9,103.79,934.11
2025-03-06,Education,Licensing,14,48.41,677.74
2025-03-06,Education,Subscriptions,13,72.49,942.37
2025-03-06,Health & Wellness,Advertising,11,58.26,640.86
2025-03-06,Health & Wellness,Staking,14,94.0,1316.0
2025-03-06,Health & Wellness,Licensing,14,113.05,1582.7
2025-03-06,Health & Wellness,Subscriptions,11,71.63,787.93
2025-03-06,Finance & Business,Advertising,8,99.93,799.44
2025-03-06,Finance & Business,Staking,9,82.49,742.41
2025-03-06,Finance & Business,Licensing,10,93.27,932.7
2025-03-06,Finance & Business,Subscriptions,9,90.48,814.32
2025-03-06,Lifestyle,Advertising,9,60.48,544.32
2025-03-06,Lifestyle,Staking,14,83.94,1175.16
2025-03-06,Lifestyle,Licensing,12,31.08,372.96
2025-03-06,Lifestyle,Subscriptions,11,111.17,1222.87
2025-03-06,Technology,Advertising,14,126.43,1770.02
2025-03-06,Technology,Staking,8,81.74,653.92
2025-03-06,Technology,Licensing,15,31.88,478.2
2025-03-06,Technology,Subscriptions,12,109.63,1315.56
2025-03-06,Politics & News,Advertising,11,101.98,1121.78
2025-03-06,Politics & News,Staking,15,53.16,797.4
2025-03-06,Politics & News,Licensing,8,62.15,497.2
2025-03-06,Politics & News,Subscriptions,10,47.29,472.9
2025-03-07,Publishing,Advertising,12,67.35,808.2
2025-03-07,Publishing,Staking,8,109.57,876.56
2025-03-07,Publishing,Licensing,14,105.28,1473.92
2025-03-07,Publishing,Subscriptions,10,97.64,976.4
2025-03-07,Media & Entertainment,Advertising,13,117.61,1528.93
2025-03-07,Media & Entertainment,Staking,15,39.92,598.8
2025-03-07,Media & Entertainment,Licensing,11,91.72,1008.92
2025-03-07,Media & Entertainment,Subscriptions,11,88.11,969.21
2025-03-07,Knowledge & Utilities,Advertising,9,74.15,667.35
2025-03-07,Knowledge & Utilities,Staking,13,54.86,713.18
2025-03-07,Knowledge & Utilities,Licensing,14,108.75,1522.5
2025-03-07,Knowledge & Utilities,Subscriptions,9,41.42,372.78
2025-03-07,Gaming,Advertising,14,41.9,586.6
2025-03-07,Gaming,Staking,13,48.11,625.43
2025-03-07,Gaming,Licensing,12,112.78,1353.36
2025-03-07,Gaming,Subscriptions,13,33.95,441.35
2025-03-07,Education,Advertising,9,55.39,498.51
2025-03-07,Education,Staking,11,98.37,1082.07
2025-03-07,Education,Licensing,12,69.37,832.44
2025-03-07,Education,Subscriptions,14,124.22,1739.08
2025-03-07,Health & Wellness,Advertising,7,50.24,351.68
2025-03-07,Health & Wellness,Staking,13,115.09,1496.17
2025-03-07,Health & Wellness,Licensing,14,75.35,1054.9
2025-03-07,Health & Wellness,Subscriptions,8,72.26,578.08
2025-03-07,Finance & Business,Advertising,11,73.52,808.72
2025-03-07,Finance & Business,Staking,14,90.84,1271.76
2025-03-07,Finance & Business,Licensing,12,88.67,1064.04
2025-03-07,Finance & Business,Subscriptions,10,125.74,1257.4
2025-03-07,Lifestyle,Advertising,12,85.57,1026.84
2025-03-07,Lifestyle,Staking,13,78.85,1025.05
2025-03-07,Lifestyle,Licensing,14,65.66,919.24
2025-03-07,Lifestyle,Subscriptions,10,46.3,463.0
2025-03-07,Technology,Advertising,13,41.07,533.91
2025-03-07,Technology,Staking,11,56.92,626.12
2025-03-07,Technology,Licensing,8,92.55,740.4
2025-03-07,Technology,Subscriptions,15,90.56,1358.4
2025-03-07,Politics & News,Advertising,14,31.37,439.18
2025-03-07,Politics & News,Staking,13,102.97,1338.61
2025-03-07,Politics & News,Licensing,15,103.86,1557.9
2025-03-07,Politics & News,Subscriptions,10,101.24,1012.4
2025-03-08,Publishing,Advertising,11,81.43,895.73
2025-03-08,Publishing,Staking,11,79.69,876.59
2025-03-08,Publishing,Licensing,10,127.44,1274.4
2025-03-08,Publishing,Subscriptions,14,105.16,1472.24
2025-03-08,Media & Entertainment,Advertising,8,26.63,213.04
2025-03-08,Media & Entertainment,Staking,12,121.52,1458.24
2025-03-08,Media & Entertainment,Licensing,9,103.34,930.06
2025-03-08,Media & Entertainment,Subscriptions,8,97.64,781.12
2025-03-08,Knowledge & Utilities,Advertising,8,78.75,630.0
2025-03-08,Knowledge & Utilities,Staking,10,57.3,573.0
2025-03-08,Knowledge & Utilities,Licensing,8,46.26,370.08
2025-03-08,Knowledge & Utilities,Subscriptions,15,38.32,574.8
2025-03-08,Gaming,Advertising,10,116.61,1166.1
2025-03-08,Gaming,Staking,10,67.14,671.4
2025-03-08,Gaming,Licensing,9,93.55,841.95
2025-03-08,Gaming,Subscriptions,14,79.44,1112.16
2025-03-08,Education,Advertising,15,54.95,824.25
2025-03-08,Education,Staking,13,39.57,514.41
2025-03-08,Education,Licensing,12,118.11,1417.32
2025-03-08,Education,Subscriptions,9,113.11,1017.99
2025-03-08,Health & Wellness,Advertising,10,62.36,623.6
2025-03-08,Health & Wellness,Staking,13,54.84,712.92
2025-03-08,Health & Wellness,Licensing,11,39.25,431.75
2025-03-08,Health & Wellness,Subscriptions,10,56.26,562.6
2025-03-08,Finance & Business,Advertising,9,60.92,548.28
2025-03-08,Finance & Business,Staking,10,99.92,999.2
2025-03-08,Finance & Business,Licensing,8,25.83,206.64
2025-03-08,Finance & Business,Subscriptions,10,53.31,533.1
2025-03-08,Lifestyle,Advertising,8,117.08,936.64
2025-03-08,Lifestyle,Staking,12,60.14,721.68
2025-03-08,Lifestyle,Licensing,15,60.19,902.85
2025-03-08,Lifestyle,Subscriptions,9,73.96,665.64
2025-03-08,Technology,Advertising,13,25.78,335.14
2025-03-08,Technology,Staking,8,106.83,854.64
2025-03-08,Technology,Licensing,13,121.2,1575.6
2025-03-08,Technology,Subscriptions,10,34.62,346.2
2025-03-08,Politics & News,Advertising,14,110.13,1541.82
2025-03-08,Politics & News,Staking,9,76.92,692.28
2025-03-08,Politics & News,Licensing,13,32.88,427.44
2025-03-08,Politics & News,Subscriptions,13,77.94,1013.22
2025-03-09,Publishing,Advertising,15,93.54,1403.1
2025-03-09,Publishing,Staking,15,42.89,643.35
2025-03-09,Publishing,Licensing,8,65.96,527.68
2025-03-09,Publishing,Subscriptions,15,31.61,474.15
2025-03-09,Media & Entertainment,Advertising,12,89.23,1070.76
2025-03-09,Media & Entertainment,Staking,11,88.39,972.29
2025-03-09,Media & Entertainment,Licensing,12,38.77,465.24
2025-03-09,Media & Entertainment,Subscriptions,13,28.64,372.32
2025-03-09,Knowledge & Utilities,Advertising,10,120.35,1203.5
2025-03-09,Knowledge & Utilities,Staking,12,46.04,552.48
2025-03-09,Knowledge & Utilities,Licensing,10,91.64,916.4
2025-03-09,Knowledge & Utilities,Subscriptions,16,70.55,1128.8
2025-03-09,Gaming,Advertising,15,37.08,556.2
2025-03-09,Gaming,Staking,10,125.16,1251.6
2025-03-09,Gaming,Licensing,15,30.13,451.95
2025-03-09,Gaming,Subscriptions,8,78.64,629.12
2025-03-09,Education,Advertising,16,83.45,1335.2
2025-03-09,Education,Staking,9,78.53,706.77
2025-03-09,Education,Licensing,14,38.59,540.26
2025-03-09,Education,Subscriptions,12,85.01,1020.12
2025-03-09,Health & Wellness,Advertising,9,69.73,627.57
2025-03-09,Health & Wellness,Staking,13,78.91,1025.83
2025-03-09,Health & Wellness,Licensing,15,125.94,1889.1
2025-03-09,Health & Wellness,Subscriptions,13,67.59,878.67
2025-03-09,Finance & Business,Advertising,9,112.59,1013.31
2025-03-09,Finance & Business,Staking,9,111.93,1007.37
2025-03-09,Finance & Business,Licensing,14,105.65,1479.1
2025-03-09,Finance & Business,Subscriptions,8,62.66,501.28
2025-03-09,Lifestyle,Advertising,8,60.44,483.52
2025-03-09,Lifestyle,Staking,10,39.22,392.2
2025-03-09,Lifestyle,Licensing,10,74.62,746.2
2025-03-09,Lifestyle,Subscriptions,13,127.26,1654.38
2025-03-09,Technology,Advertising,15,53.26,798.9
2025-03-09,Technology,Staking,13,127.89,1662.57
2025-03-09,Technology,Licensing,8,107.06,856.48
2025-03-09,Technology,Subscriptions,10,62.53,625.3
2025-03-09,Politics & News,Advertising,9,114.24,1028.16
2025-03-09,Politics & News,Staking,14,88.89,1244.46
2025-03-09,Politics & News,Licensing,13,58.61,761.93
